Security,BBRXBRBL Index                                                  ,
Start Date,26/3/2003 0:00,
End Date,26/3/2020 0:00,
Period,D,
,,
Date,PX_LAST,PX_MID
2/11/2017,4.51,4.51
1/11/2017,4.07,4.07
31/10/2017,10.34,10.34
30/10/2017,9.84,9.84
29/10/2017,9.9,9.9
28/10/2017,9.9,9.9
27/10/2017,9.9,9.9
26/10/2017,9.96,9.96
25/10/2017,9.1,9.1
24/10/2017,9.98,9.98
23/10/2017,9.9,9.9
22/10/2017,9.92,9.92
21/10/2017,9.92,9.92
20/10/2017,9.92,9.92
19/10/2017,10.14,10.14
18/10/2017,10.44,10.44
17/10/2017,10.29,10.29
16/10/2017,10.3,10.3
15/10/2017,10.4,10.4
14/10/2017,10.4,10.4
13/10/2017,10.4,10.4
12/10/2017,10.14,10.14
11/10/2017,10,10
10/10/2017,10,10
9/10/2017,10.32,10.32
8/10/2017,10.03,10.03
7/10/2017,10.03,10.03
6/10/2017,10.03,10.03
5/10/2017,10.48,10.48
4/10/2017,10.16,10.16
3/10/2017,9.98,9.98
2/10/2017,9.81,9.81
1/10/2017,9.82,9.82
30/9/2017,13.27,13.27
29/9/2017,13.27,13.27
28/9/2017,12.66,12.66
27/9/2017,12.84,12.84
26/9/2017,12.52,12.52
25/9/2017,12.18,12.18
24/9/2017,12.61,12.61
23/9/2017,12.61,12.61
22/9/2017,12.61,12.61
21/9/2017,12.71,12.71
20/9/2017,12.22,12.22
19/9/2017,12.5,12.5
18/9/2017,12.45,12.45
17/9/2017,12.04,12.04
16/9/2017,12.04,12.04
15/9/2017,12.04,12.04
14/9/2017,11.97,11.97
13/9/2017,12.57,12.57
12/9/2017,13.04,13.04
11/9/2017,12.38,12.38
10/9/2017,11.63,11.63
9/9/2017,11.63,11.63
8/9/2017,11.63,11.63
7/9/2017,11.81,11.81
6/9/2017,11.08,11.08
5/9/2017,10.77,10.77
4/9/2017,11.08,11.08
3/9/2017,11.98,11.98
2/9/2017,11.98,11.98
1/9/2017,11.98,11.98
31/8/2017,8.45,8.45
30/8/2017,8.24,8.24
29/8/2017,7.89,7.89
28/8/2017,8.84,8.84
27/8/2017,8.8,8.8
26/8/2017,8.8,8.8
25/8/2017,8.8,8.8
24/8/2017,8.92,8.92
23/8/2017,8.76,8.76
22/8/2017,8.87,8.87
21/8/2017,7.91,7.91
20/8/2017,8.04,8.04
19/8/2017,8.04,8.04
18/8/2017,8.04,8.04
17/8/2017,9.04,9.04
16/8/2017,9.24,9.24
15/8/2017,9.12,9.12
14/8/2017,8.88,8.88
13/8/2017,7.58,7.58
12/8/2017,7.58,7.58
11/8/2017,7.58,7.58
10/8/2017,7.83,7.83
9/8/2017,9.6,9.6
8/8/2017,10.7,10.7
7/8/2017,10.38,10.38
6/8/2017,10.42,10.42
5/8/2017,10.42,10.42
4/8/2017,10.42,10.42
3/8/2017,9.95,9.95
2/8/2017,9.77,9.77
1/8/2017,9.65,9.65
31/7/2017,26.38,26.38
30/7/2017,26.54,26.54
29/7/2017,26.54,26.54
28/7/2017,26.54,26.54
27/7/2017,26.71,26.71
26/7/2017,26.84,26.84
25/7/2017,26.71,26.71
24/7/2017,25.97,25.97
23/7/2017,26.42,26.42
22/7/2017,26.42,26.42
21/7/2017,26.42,26.42
20/7/2017,26.24,26.24
19/7/2017,26.07,26.07
18/7/2017,25.74,25.74
17/7/2017,27.17,27.17
16/7/2017,27.4,27.4
15/7/2017,27.4,27.4
14/7/2017,27.4,27.4
13/7/2017,27.28,27.28
12/7/2017,26.98,26.98
11/7/2017,26.82,26.82
10/7/2017,26.79,26.79
9/7/2017,26.49,26.49
8/7/2017,26.49,26.49
7/7/2017,26.49,26.49
6/7/2017,26.49,26.49
5/7/2017,26.92,26.92
4/7/2017,27.03,27.03
3/7/2017,26.76,26.76
2/7/2017,25.51,25.51
1/7/2017,25.51,25.51
30/6/2017,2.66,2.66
29/6/2017,2.67,2.67
28/6/2017,3.24,3.24
27/6/2017,3.46,3.46
26/6/2017,3.84,3.84
25/6/2017,3.82,3.82
24/6/2017,3.82,3.82
23/6/2017,3.82,3.82
22/6/2017,3.15,3.15
21/6/2017,3.24,3.24
20/6/2017,3.93,3.93
19/6/2017,4.73,4.73
18/6/2017,4.38,4.38
17/6/2017,4.38,4.38
16/6/2017,4.38,4.38
15/6/2017,3.61,3.61
14/6/2017,4.58,4.58
13/6/2017,5.27,5.27
12/6/2017,4.87,4.87
11/6/2017,5.67,5.67
10/6/2017,5.67,5.67
9/6/2017,5.67,5.67
8/6/2017,4.84,4.84
7/6/2017,4.05,4.05
6/6/2017,3.82,3.82
5/6/2017,3.67,3.67
4/6/2017,4.08,4.08
3/6/2017,4.08,4.08
2/6/2017,4.08,4.08
1/6/2017,3.7,3.7
31/5/2017,9,9
30/5/2017,9.86,9.86
29/5/2017,10.51,10.51
28/5/2017,10.51,10.51
27/5/2017,10.51,10.51
26/5/2017,10.51,10.51
25/5/2017,11.1,11.1
24/5/2017,10.88,10.88
23/5/2017,10.52,10.52
22/5/2017,10.34,10.34
21/5/2017,10.05,10.05
20/5/2017,10.05,10.05
19/5/2017,10.05,10.05
18/5/2017,9.85,9.85
17/5/2017,10.65,10.65
16/5/2017,11.52,11.52
15/5/2017,11.96,11.96
14/5/2017,12.37,12.37
13/5/2017,12.37,12.37
12/5/2017,12.37,12.37
11/5/2017,12.32,12.32
10/5/2017,12.3,12.3
9/5/2017,12.25,12.25
8/5/2017,11.59,11.59
7/5/2017,10.89,10.89
6/5/2017,10.89,10.89
5/5/2017,10.89,10.89
4/5/2017,10.55,10.55
3/5/2017,9.72,9.72
2/5/2017,9.69,9.69
1/5/2017,9.82,9.82
30/4/2017,25.9,25.9
29/4/2017,25.9,25.9
28/4/2017,25.9,25.9
27/4/2017,25.75,25.75
26/4/2017,25.77,25.77
25/4/2017,26.01,26.01
24/4/2017,25.47,25.47
23/4/2017,20.74,20.74
22/4/2017,20.74,20.74
21/4/2017,20.74,20.74
20/4/2017,20.91,20.91
19/4/2017,20.83,20.83
18/4/2017,20.31,20.31
17/4/2017,21.38,21.38
16/4/2017,21.44,21.44
15/4/2017,21.44,21.44
14/4/2017,21.44,21.44
13/4/2017,21.44,21.44
12/4/2017,21.96,21.96
11/4/2017,22.32,22.32
10/4/2017,22.43,22.43
9/4/2017,22.99,22.99
8/4/2017,22.99,22.99
7/4/2017,22.99,22.99
6/4/2017,23.33,23.33
5/4/2017,23.55,23.55
4/4/2017,23.83,23.83
3/4/2017,24.06,24.06
2/4/2017,23.83,23.83
1/4/2017,23.83,23.83
31/3/2017,33.56,33.56
30/3/2017,34.05,34.05
29/3/2017,33.54,33.54
28/3/2017,33.39,33.39
27/3/2017,32.56,32.56
26/3/2017,33.22,33.22
25/3/2017,33.22,33.22
24/3/2017,33.22,33.22
23/3/2017,32.83,32.83
22/3/2017,33.15,33.15
21/3/2017,34.1,34.1
20/3/2017,34.43,34.43
19/3/2017,35.21,35.21
18/3/2017,35.21,35.21
17/3/2017,35.21,35.21
16/3/2017,35.29,35.29
15/3/2017,33.89,33.89
14/3/2017,32.94,32.94
13/3/2017,34.96,34.96
12/3/2017,35,35
11/3/2017,35,35
10/3/2017,35,35
9/3/2017,34.88,34.88
8/3/2017,32.91,32.91
7/3/2017,32.79,32.79
6/3/2017,32.62,32.62
5/3/2017,32.28,32.28
4/3/2017,32.28,32.28
3/3/2017,32.28,32.28
2/3/2017,31.25,31.25
1/3/2017,31.31,31.31
28/2/2017,29.9,29.9
27/2/2017,29.25,29.25
26/2/2017,29.34,29.34
25/2/2017,29.34,29.34
24/2/2017,29.34,29.34
23/2/2017,28.94,28.94
22/2/2017,29.09,29.09
21/2/2017,28.89,28.89
20/2/2017,29.18,29.18
19/2/2017,29.08,29.08
18/2/2017,29.08,29.08
17/2/2017,29.08,29.08
16/2/2017,28.69,28.69
15/2/2017,28.86,28.86
14/2/2017,28.53,28.53
13/2/2017,28.54,28.54
12/2/2017,28.37,28.37
11/2/2017,28.37,28.37
10/2/2017,28.37,28.37
9/2/2017,28.01,28.01
8/2/2017,27.47,27.47
7/2/2017,27.28,27.28
6/2/2017,27.81,27.81
5/2/2017,28.83,28.83
4/2/2017,28.83,28.83
3/2/2017,28.83,28.83
2/2/2017,28.42,28.42
1/2/2017,28.11,28.11
31/1/2017,23.42,23.42
30/1/2017,23.35,23.35
29/1/2017,24.65,24.65
28/1/2017,24.65,24.65
27/1/2017,24.65,24.65
26/1/2017,24.63,24.63
25/1/2017,24.76,24.76
24/1/2017,23.92,23.92
23/1/2017,23.54,23.54
22/1/2017,24.36,24.36
21/1/2017,24.36,24.36
20/1/2017,24.36,24.36
19/1/2017,23.95,23.95
18/1/2017,23.72,23.72
17/1/2017,23.03,23.03
16/1/2017,22.31,22.31
15/1/2017,22.9,22.9
14/1/2017,22.9,22.9
13/1/2017,22.9,22.9
12/1/2017,23.2,23.2
11/1/2017,22.08,22.08
10/1/2017,23.08,23.08
9/1/2017,23.23,23.23
8/1/2017,23.82,23.82
7/1/2017,23.82,23.82
6/1/2017,23.82,23.82
5/1/2017,23.42,23.42
4/1/2017,23.19,23.19
3/1/2017,22.34,22.34
2/1/2017,23.1,23.1
1/1/2017,23.2,23.2
31/12/2016,32.12,32.12
30/12/2016,32.12,32.12
29/12/2016,31.01,31.01
28/12/2016,31.32,31.32
27/12/2016,32.21,32.21
26/12/2016,32.34,32.34
25/12/2016,32.42,32.42
24/12/2016,32.42,32.42
23/12/2016,32.42,32.42
22/12/2016,32.67,32.67
21/12/2016,32.35,32.35
20/12/2016,31.92,31.92
19/12/2016,31.81,31.81
18/12/2016,31.78,31.78
17/12/2016,31.78,31.78
16/12/2016,31.78,31.78
15/12/2016,31.67,31.67
14/12/2016,31.84,31.84
13/12/2016,31.73,31.73
12/12/2016,31.36,31.36
11/12/2016,32.1,32.1
10/12/2016,32.1,32.1
9/12/2016,32.1,32.1
8/12/2016,32.88,32.88
7/12/2016,31.84,31.84
6/12/2016,31.73,31.73
5/12/2016,30.8,30.8
4/12/2016,29.54,29.54
3/12/2016,29.54,29.54
2/12/2016,29.54,29.54
1/12/2016,28.68,28.68
30/11/2016,19.74,19.74
29/11/2016,20.1,20.1
28/11/2016,19.86,19.86
27/11/2016,20.36,20.36
26/11/2016,20.36,20.36
25/11/2016,20.36,20.36
24/11/2016,20.47,20.47
23/11/2016,20.21,20.21
22/11/2016,20.52,20.52
21/11/2016,20.34,20.34
20/11/2016,20.3,20.3
19/11/2016,20.3,20.3
18/11/2016,20.3,20.3
17/11/2016,20.04,20.04
16/11/2016,19.58,19.58
15/11/2016,19.6,19.6
14/11/2016,18.62,18.62
13/11/2016,18.99,18.99
12/11/2016,18.99,18.99
11/11/2016,18.99,18.99
10/11/2016,19.54,19.54
9/11/2016,20.21,20.21
8/11/2016,18.54,18.54
7/11/2016,17.82,17.82
6/11/2016,16.98,16.98
5/11/2016,16.98,16.98
4/11/2016,16.98,16.98
3/11/2016,17.84,17.84
2/11/2016,17.82,17.82
1/11/2016,18.52,18.52
31/10/2016,37.19,37.19
30/10/2016,38.06,38.06
29/10/2016,38.06,38.06
28/10/2016,38.06,38.06
27/10/2016,38.28,38.28
26/10/2016,38.33,38.33
25/10/2016,38.24,38.24
24/10/2016,38.73,38.73
23/10/2016,38.7,38.7
22/10/2016,38.7,38.7
21/10/2016,38.7,38.7
20/10/2016,38.45,38.45
19/10/2016,38.41,38.41
18/10/2016,37.05,37.05
17/10/2016,36.46,36.46
16/10/2016,37.09,37.09
15/10/2016,37.09,37.09
14/10/2016,37.09,37.09
13/10/2016,36.21,36.21
12/10/2016,36.33,36.33
11/10/2016,37.01,37.01
10/10/2016,38.37,38.37
9/10/2016,37.98,37.98
8/10/2016,37.98,37.98
7/10/2016,37.98,37.98
6/10/2016,39.3,39.3
5/10/2016,39.47,39.47
4/10/2016,39.83,39.83
3/10/2016,39.99,39.99
2/10/2016,40.63,40.63
1/10/2016,40.63,40.63
30/9/2016,48.55,48.55
29/9/2016,48.72,48.72
28/9/2016,48.52,48.52
27/9/2016,48.27,48.27
26/9/2016,48.29,48.29
25/9/2016,50.75,50.75
24/9/2016,50.75,50.75
23/9/2016,50.75,50.75
22/9/2016,51.12,51.12
21/9/2016,49.87,49.87
20/9/2016,49.99,49.99
19/9/2016,50.52,50.52
18/9/2016,50.04,50.04
17/9/2016,50.04,50.04
16/9/2016,50.04,50.04
15/9/2016,50.13,50.13
14/9/2016,49.29,49.29
13/9/2016,49.05,49.05
12/9/2016,49.85,49.85
11/9/2016,51.91,51.91
10/9/2016,51.91,51.91
9/9/2016,51.91,51.91
8/9/2016,53.41,53.41
7/9/2016,52.03,52.03
6/9/2016,51.57,51.57
5/9/2016,51.41,51.41
4/9/2016,51.43,51.43
3/9/2016,51.43,51.43
2/9/2016,51.43,51.43
1/9/2016,49.85,49.85
31/8/2016,37.09,37.09
30/8/2016,37.13,37.13
29/8/2016,37.45,37.45
28/8/2016,37.61,37.61
27/8/2016,37.61,37.61
26/8/2016,37.61,37.61
25/8/2016,36.94,36.94
24/8/2016,37.26,37.26
23/8/2016,37.35,37.35
22/8/2016,36.5,36.5
21/8/2016,37.03,37.03
20/8/2016,37.03,37.03
19/8/2016,37.03,37.03
18/8/2016,37.86,37.86
17/8/2016,36.83,36.83
16/8/2016,37.17,37.17
15/8/2016,37.57,37.57
14/8/2016,38,38
13/8/2016,38,38
12/8/2016,38,38
11/8/2016,38.39,38.39
10/8/2016,38.35,38.35
9/8/2016,38.88,38.88
8/8/2016,38.99,38.99
7/8/2016,38.67,38.67
6/8/2016,38.67,38.67
5/8/2016,38.67,38.67
4/8/2016,38.17,38.17
3/8/2016,37.09,37.09
2/8/2016,37.34,37.34
1/8/2016,38.33,38.33
31/7/2016,-0.37,-0.37
30/7/2016,-0.37,-0.37
29/7/2016,-0.37,-0.37
28/7/2016,-1.22,-1.22
27/7/2016,-1.52,-1.52
26/7/2016,-3.33,-3.33
25/7/2016,-3.6,-3.6
24/7/2016,-4.06,-4.06
23/7/2016,-4.06,-4.06
22/7/2016,-4.06,-4.06
21/7/2016,-4.17,-4.17
20/7/2016,-4.31,-4.31
19/7/2016,-4.76,-4.76
18/7/2016,-3.88,-3.88
17/7/2016,-5.53,-5.53
16/7/2016,-5.53,-5.53
15/7/2016,-5.53,-5.53
14/7/2016,-4.4,-4.4
13/7/2016,-6.17,-6.17
12/7/2016,-5.47,-5.47
11/7/2016,-7.81,-7.81
10/7/2016,-9.03,-9.03
9/7/2016,-9.03,-9.03
8/7/2016,-9.03,-9.03
7/7/2016,-9.65,-9.65
6/7/2016,-12.46,-12.46
5/7/2016,-10.45,-10.45
4/7/2016,-10.78,-10.78
3/7/2016,-9.71,-9.71
2/7/2016,-9.71,-9.71
1/7/2016,-9.71,-9.71
30/6/2016,32.73,32.73
29/6/2016,33.01,33.01
28/6/2016,30.89,30.89
27/6/2016,26.31,26.31
26/6/2016,30.74,30.74
25/6/2016,30.74,30.74
24/6/2016,30.74,30.74
23/6/2016,35.81,35.81
22/6/2016,30.96,30.96
21/6/2016,32.79,32.79
20/6/2016,32.86,32.86
19/6/2016,28.3,28.3
18/6/2016,28.3,28.3
17/6/2016,28.3,28.3
16/6/2016,25.99,25.99
15/6/2016,27.85,27.85
14/6/2016,26.73,26.73
13/6/2016,29.27,29.27
12/6/2016,31.78,31.78
11/6/2016,31.78,31.78
10/6/2016,31.78,31.78
9/6/2016,34.2,34.2
8/6/2016,35.82,35.82
7/6/2016,35.07,35.07
6/6/2016,35.14,35.14
5/6/2016,36.18,36.18
4/6/2016,36.18,36.18
3/6/2016,36.18,36.18
2/6/2016,35.95,35.95
1/6/2016,36.14,36.14
31/5/2016,56.13,56.13
30/5/2016,57.66,57.66
29/5/2016,57.66,57.66
28/5/2016,57.66,57.66
27/5/2016,57.66,57.66
26/5/2016,57.24,57.24
25/5/2016,57.22,57.22
24/5/2016,56.68,56.68
23/5/2016,55.05,55.05
22/5/2016,55.36,55.36
21/5/2016,55.36,55.36
20/5/2016,55.36,55.36
19/5/2016,54.76,54.76
18/5/2016,55.76,55.76
17/5/2016,53.97,53.97
16/5/2016,53.73,53.73
15/5/2016,54.55,54.55
14/5/2016,54.55,54.55
13/5/2016,54.55,54.55
12/5/2016,55.29,55.29
11/5/2016,54.69,54.69
10/5/2016,54.44,54.44
9/5/2016,54.05,54.05
8/5/2016,54.18,54.18
7/5/2016,54.18,54.18
6/5/2016,54.18,54.18
5/5/2016,54.15,54.15
4/5/2016,53.91,53.91
3/5/2016,54.91,54.91
2/5/2016,56.26,56.26
1/5/2016,56.34,56.34
30/4/2016,47.21,47.21
29/4/2016,47.21,47.21
28/4/2016,47.92,47.92
27/4/2016,47.49,47.49
26/4/2016,47.59,47.59
25/4/2016,45.11,45.11
24/4/2016,44.76,44.76
23/4/2016,44.76,44.76
22/4/2016,44.76,44.76
21/4/2016,45.47,45.47
20/4/2016,45.36,45.36
19/4/2016,44.81,44.81
18/4/2016,43.43,43.43
17/4/2016,43.42,43.42
16/4/2016,43.42,43.42
15/4/2016,43.42,43.42
14/4/2016,43.54,43.54
13/4/2016,43.51,43.51
12/4/2016,42.58,42.58
11/4/2016,42.26,42.26
10/4/2016,42.47,42.47
9/4/2016,42.47,42.47
8/4/2016,42.47,42.47
7/4/2016,41.6,41.6
6/4/2016,41.89,41.89
5/4/2016,41.36,41.36
4/4/2016,42.81,42.81
3/4/2016,42.58,42.58
2/4/2016,42.58,42.58
1/4/2016,42.58,42.58
31/3/2016,51.52,51.52
30/3/2016,51.92,51.92
29/3/2016,49.3,49.3
28/3/2016,49.84,49.84
27/3/2016,49.79,49.79
26/3/2016,49.79,49.79
25/3/2016,49.79,49.79
24/3/2016,49.86,49.86
23/3/2016,51.08,51.08
22/3/2016,51.84,51.84
21/3/2016,53.09,53.09
20/3/2016,53.93,53.93
19/3/2016,53.93,53.93
18/3/2016,53.93,53.93
17/3/2016,53.44,53.44
16/3/2016,52.63,52.63
15/3/2016,52.41,52.41
14/3/2016,52.8,52.8
13/3/2016,52.02,52.02
12/3/2016,52.02,52.02
11/3/2016,52.02,52.02
10/3/2016,49.71,49.71
9/3/2016,50.31,50.31
8/3/2016,50.16,50.16
7/3/2016,50.96,50.96
6/3/2016,51.59,51.59
5/3/2016,51.59,51.59
4/3/2016,51.59,51.59
3/3/2016,50.35,50.35
2/3/2016,49.82,49.82
1/3/2016,49.03,49.03
29/2/2016,55.93,55.93
28/2/2016,56.13,56.13
27/2/2016,56.13,56.13
26/2/2016,56.13,56.13
25/2/2016,55.08,55.08
24/2/2016,53.28,53.28
23/2/2016,55.87,55.87
22/2/2016,56.69,56.69
21/2/2016,55.92,55.92
20/2/2016,55.92,55.92
19/2/2016,55.92,55.92
18/2/2016,56.59,56.59
17/2/2016,56.91,56.91
16/2/2016,55.44,55.44
15/2/2016,55.39,55.39
14/2/2016,54.04,54.04
13/2/2016,54.04,54.04
12/2/2016,54.04,54.04
11/2/2016,52.6,52.6
10/2/2016,56,56
9/2/2016,55.33,55.33
8/2/2016,55.59,55.59
7/2/2016,58.35,58.35
6/2/2016,58.35,58.35
5/2/2016,58.35,58.35
4/2/2016,58.6,58.6
3/2/2016,58.36,58.36
2/2/2016,58.94,58.94
1/2/2016,60.37,60.37
31/1/2016,81.84,81.84
30/1/2016,81.84,81.84
29/1/2016,81.84,81.84
28/1/2016,80.46,80.46
27/1/2016,81.26,81.26
26/1/2016,80.62,80.62
25/1/2016,81.01,81.01
24/1/2016,80.88,80.88
23/1/2016,80.88,80.88
22/1/2016,80.88,80.88
21/1/2016,79.11,79.11
20/1/2016,77.41,77.41
19/1/2016,80.32,80.32
18/1/2016,78.78,78.78
17/1/2016,77.73,77.73
16/1/2016,77.73,77.73
15/1/2016,77.73,77.73
14/1/2016,81.05,81.05
13/1/2016,81.65,81.65
12/1/2016,80.61,80.61
11/1/2016,79.48,79.48
10/1/2016,79.63,79.63
9/1/2016,79.63,79.63
8/1/2016,79.63,79.63
7/1/2016,80.96,80.96
6/1/2016,82.79,82.79
5/1/2016,82.31,82.31
4/1/2016,81.21,81.21
3/1/2016,84.31,84.31
2/1/2016,84.31,84.31
1/1/2016,84.31,84.31
31/12/2015,80.89,80.89
30/12/2015,81.04,81.04
29/12/2015,81.61,81.61
28/12/2015,81.81,81.81
27/12/2015,81.91,81.91
26/12/2015,81.91,81.91
25/12/2015,81.91,81.91
24/12/2015,81.86,81.86
23/12/2015,81.72,81.72
22/12/2015,81.35,81.35
21/12/2015,81.3,81.3
20/12/2015,82.07,82.07
19/12/2015,82.07,82.07
18/12/2015,82.07,82.07
17/12/2015,82.96,82.96
16/12/2015,81.84,81.84
15/12/2015,81.25,81.25
14/12/2015,79.64,79.64
13/12/2015,81.39,81.39
12/12/2015,81.39,81.39
11/12/2015,81.39,81.39
10/12/2015,83.66,83.66
9/12/2015,83.68,83.68
8/12/2015,83.41,83.41
7/12/2015,84.5,84.5
6/12/2015,84.3,84.3
5/12/2015,84.3,84.3
4/12/2015,84.3,84.3
3/12/2015,83.89,83.89
2/12/2015,83.35,83.35
1/12/2015,82.81,82.81
30/11/2015,75.44,75.44
29/11/2015,75.98,75.98
28/11/2015,75.98,75.98
27/11/2015,75.98,75.98
26/11/2015,75.99,75.99
25/11/2015,75.59,75.59
24/11/2015,75.41,75.41
23/11/2015,76.09,76.09
22/11/2015,76.31,76.31
21/11/2015,76.31,76.31
20/11/2015,76.31,76.31
19/11/2015,75.53,75.53
18/11/2015,74.54,74.54
17/11/2015,74.69,74.69
16/11/2015,74.01,74.01
15/11/2015,73.98,73.98
14/11/2015,73.98,73.98
13/11/2015,73.98,73.98
12/11/2015,75.1,75.1
11/11/2015,76.34,76.34
10/11/2015,76.59,76.59
9/11/2015,77.32,77.32
8/11/2015,77.99,77.99
7/11/2015,77.99,77.99
6/11/2015,77.99,77.99
5/11/2015,77.29,77.29
4/11/2015,77.02,77.02
3/11/2015,77.87,77.87
2/11/2015,77.9,77.9
1/11/2015,78.17,78.17
31/10/2015,81.74,81.74
30/10/2015,81.74,81.74
29/10/2015,81.69,81.69
28/10/2015,82.37,82.37
27/10/2015,81.83,81.83
26/10/2015,81.68,81.68
25/10/2015,81.73,81.73
24/10/2015,81.73,81.73
23/10/2015,81.73,81.73
22/10/2015,83.04,83.04
21/10/2015,82.37,82.37
20/10/2015,82.74,82.74
19/10/2015,82.26,82.26
18/10/2015,82.8,82.8
17/10/2015,82.8,82.8
16/10/2015,82.8,82.8
15/10/2015,82.44,82.44
14/10/2015,81.55,81.55
13/10/2015,82.13,82.13
12/10/2015,82.52,82.52
11/10/2015,82.79,82.79
10/10/2015,82.79,82.79
9/10/2015,82.79,82.79
8/10/2015,82.4,82.4
7/10/2015,80.74,80.74
6/10/2015,80.87,80.87
5/10/2015,79.29,79.29
4/10/2015,77.87,77.87
3/10/2015,77.87,77.87
2/10/2015,77.87,77.87
1/10/2015,76.81,76.81
30/9/2015,97,97
29/9/2015,95.1,95.1
28/9/2015,95.03,95.03
27/9/2015,96.97,96.97
26/9/2015,96.97,96.97
25/9/2015,96.97,96.97
24/9/2015,95.8,95.8
23/9/2015,96.82,96.82
22/9/2015,96.14,96.14
21/9/2015,99.59,99.59
20/9/2015,99.13,99.13
19/9/2015,99.13,99.13
18/9/2015,99.13,99.13
17/9/2015,98.46,98.46
16/9/2015,98.84,98.84
15/9/2015,96.76,96.76
14/9/2015,95.65,95.65
13/9/2015,94.91,94.91
12/9/2015,94.91,94.91
11/9/2015,94.91,94.91
10/9/2015,94.74,94.74
9/9/2015,96.34,96.34
8/9/2015,95.15,95.15
7/9/2015,93.75,93.75
6/9/2015,93.4,93.4
5/9/2015,93.4,93.4
4/9/2015,93.4,93.4
3/9/2015,96.57,96.57
2/9/2015,93.53,93.53
1/9/2015,93.91,93.91
31/8/2015,124.43,124.43
30/8/2015,124.51,124.51
29/8/2015,124.51,124.51
28/8/2015,124.51,124.51
27/8/2015,124.99,124.99
26/8/2015,122.33,122.33
25/8/2015,124.06,124.06
24/8/2015,119.74,119.74
23/8/2015,126.4,126.4
22/8/2015,126.4,126.4
21/8/2015,126.4,126.4
20/8/2015,128.63,128.63
19/8/2015,129.3,129.3
18/8/2015,130.54,130.54
17/8/2015,130.94,130.94
16/8/2015,130.99,130.99
15/8/2015,130.99,130.99
14/8/2015,130.99,130.99
13/8/2015,129.59,129.59
12/8/2015,130.09,130.09
11/8/2015,131.45,131.45
10/8/2015,132.36,132.36
9/8/2015,132.32,132.32
8/8/2015,132.32,132.32
7/8/2015,132.32,132.32
6/8/2015,131.72,131.72
5/8/2015,132.11,132.11
4/8/2015,131.6,131.6
3/8/2015,131.29,131.29
2/8/2015,131.29,131.29
1/8/2015,131.29,131.29
31/7/2015,113.52,113.52
30/7/2015,113.2,113.2
29/7/2015,113.41,113.41
28/7/2015,112.86,112.86
27/7/2015,112.04,112.04
26/7/2015,113.15,113.15
25/7/2015,113.15,113.15
24/7/2015,113.15,113.15
23/7/2015,114.34,114.34
22/7/2015,114.13,114.13
21/7/2015,115.4,115.4
20/7/2015,115.66,115.66
19/7/2015,115.74,115.74
18/7/2015,115.74,115.74
17/7/2015,115.74,115.74
16/7/2015,115.7,115.7
15/7/2015,115.34,115.34
14/7/2015,115.01,115.01
13/7/2015,113.92,113.92
12/7/2015,111.9,111.9
11/7/2015,111.9,111.9
10/7/2015,111.9,111.9
9/7/2015,109.81,109.81
8/7/2015,109.71,109.71
7/7/2015,110,110
6/7/2015,110.86,110.86
5/7/2015,110.16,110.16
4/7/2015,110.16,110.16
3/7/2015,110.16,110.16
2/7/2015,111.68,111.68
1/7/2015,111.37,111.37
30/6/2015,112.91,112.91
29/6/2015,113.63,113.63
28/6/2015,115.36,115.36
27/6/2015,115.36,115.36
26/6/2015,115.36,115.36
25/6/2015,116.06,116.06
24/6/2015,116.5,116.5
23/6/2015,116.51,116.51
22/6/2015,116.75,116.75
21/6/2015,114.94,114.94
20/6/2015,114.94,114.94
19/6/2015,114.94,114.94
18/6/2015,115.82,115.82
17/6/2015,114.84,114.84
16/6/2015,114.17,114.17
15/6/2015,113.85,113.85
14/6/2015,114.86,114.86
13/6/2015,114.86,114.86
12/6/2015,114.86,114.86
11/6/2015,116.09,116.09
10/6/2015,115.41,115.41
9/6/2015,115.17,115.17
8/6/2015,115.31,115.31
7/6/2015,115.43,115.43
6/6/2015,115.43,115.43
5/6/2015,115.43,115.43
4/6/2015,116.26,116.26
3/6/2015,116.78,116.78
2/6/2015,115.94,115.94
1/6/2015,115.9,115.9
31/5/2015,109.86,109.86
30/5/2015,109.86,109.86
29/5/2015,109.86,109.86
28/5/2015,110.66,110.66
27/5/2015,110.52,110.52
26/5/2015,109.68,109.68
25/5/2015,111.6,111.6
24/5/2015,111.59,111.59
23/5/2015,111.59,111.59
22/5/2015,111.59,111.59
21/5/2015,111.76,111.76
20/5/2015,111.47,111.47
19/5/2015,111.54,111.54
18/5/2015,111.88,111.88
17/5/2015,111.98,111.98
16/5/2015,111.98,111.98
15/5/2015,111.98,111.98
14/5/2015,111.61,111.61
13/5/2015,110.77,110.77
12/5/2015,109.85,109.85
11/5/2015,111,111
10/5/2015,111.64,111.64
9/5/2015,111.64,111.64
8/5/2015,111.64,111.64
7/5/2015,107.63,107.63
6/5/2015,107.25,107.25
5/5/2015,106.38,106.38
4/5/2015,106.36,106.36
3/5/2015,106.34,106.34
2/5/2015,106.34,106.34
1/5/2015,106.34,106.34
30/4/2015,121.62,121.62
29/4/2015,121.51,121.51
28/4/2015,121.63,121.63
27/4/2015,121.72,121.72
26/4/2015,121.1,121.1
25/4/2015,121.1,121.1
24/4/2015,121.1,121.1
23/4/2015,121.1,121.1
22/4/2015,120.7,120.7
21/4/2015,120.75,120.75
